ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
bath-38,1,0.011793844,0.736376189,6,,c_eleg,6.65185,6.376541667,346,4509.5,6,c_brig,6.86667,6.40926,2916,4425.75,4,c_bren,6.86667,6.64074,1863,2683.5,2,c_rema,6.86667,6.45926,2134,3987,3,c_japo,6.86667,6.480002,2303,7601.4,5,a_lumb,6.07407,6.07407,4101,4101,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.698766667,6.406645611,2277.166667,4551.358333,3.5,,,,,
slc-17.7,2,0.023587687,0.733567259,5,,c_eleg,6.86667,6.397720769,359,5262.538462,13,c_brig,6.65185,6.26666625,3411,11592.25,8,c_bren,6.86667,6.464196667,3615,8841.666667,3,c_rema,6.86667,6.352909286,3010,9283,14,p_exsp,6.86667,6.449383333,442,2900.666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.823706,6.386175261,2167.4,7576.024359,8.8,,,,,
ins-2,3,0.035381531,0.71463034,5,,c_eleg,6.86667,6.328042857,987,6283.857143,7,c_brig,6.74074,6.535803333,2542,5528.833333,6,c_bren,6.86667,6.35111,3744,8454.3,10,c_rema,6.74074,6.2462975,1188,4229.75,4,c_japo,6.86667,6.448892,4285,9931,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.816298,6.382029138,2549.2,6885.548095,6.4,,,,,
W03F11.5,4,0.047175374,0.711306951,5,,c_eleg,6.86667,6.40185,1404,4656.625,8,c_brig,6.68889,6.53439,554,1802.571429,7,c_bren,6.65185,6.56296,784,1895.8,5,c_rema,6.86667,6.523456667,777,1063,3,c_japo,6.44444,6.35185,3192,3346.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.703704,6.474901333,1342.2,2552.899286,5,,,,,
Y57A10C.9,5,0.058969218,0.703170374,5,,c_eleg,6.68889,6.4629625,763,2035.25,4,c_brig,6.65185,6.518516667,1722,3929.333333,3,c_bren,6.86667,6.49074,373,4607.75,4,c_rema,6.65185,6.370368333,20,2022,6,c_japo,6.65926,6.65926,2277,2277,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.703704,6.5003695,1031,2974.266667,3.6,,,,,
cht-1,6,0.070763062,0.68989265,7,,c_eleg,6.65185,6.437035,556,609.5,2,c_brig,6.65185,6.525925,631,644.5,2,c_bren,6.86667,6.67037,526,833,2,c_rema,6.57778,6.26963,494,641.4,5,c_japo,6.44444,6.4037,615,619,2,p_paci,6.14074,6.14074,357,357,1,p_exsp,6.14074,6.14074,1016,1016,1,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.496295714,6.369734286,599.2857143,674.3428571,2.142857143,,,,,
R08D7.7,7,0.082556905,0.686630073,6,,c_eleg,6.86667,6.429633333,5300,7101.666667,3,c_brig,6.65185,6.2648125,3016,7669,4,c_bren,6.86667,6.427514286,1584,7885.571429,7,c_rema,6.65185,6.260317143,38,3920,7,c_japo,6.44444,6.429625,80,4769.5,2,a_lumb,6.26667,6.26667,213,213,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.624691667,6.34642871,1705.166667,5259.789683,4,,,,,
dylt-2,8,0.094350749,0.685019648,5,,c_eleg,6.68889,6.68889,791,791,1,c_bren,6.57778,6.57778,565,565,1,c_japo,6.68889,6.68889,294,294,1,p_paci,6.65185,6.65185,42,42,1,p_exsp,6.65185,6.65185,44,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.651852,6.651852,347.2,347.2,1,,,,,
nhr-260,9,0.106144593,0.684262718,6,,c_eleg,6.65185,6.4203675,3013,4976.75,4,c_brig,6.68889,6.55185,656,1876.5,2,c_bren,6.86667,6.379258,114,2719,10,c_rema,6.86667,6.447617143,973,3320.142857,7,c_japo,6.86667,6.86667,714,714,1,p_exsp,6.44444,6.44444,391,391,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.730865,6.518367107,976.8333333,2332.89881,4.166666667,,,,,
rhr-1,10,0.117938436,0.680136416,5,,c_eleg,6.65185,6.402466667,413,2036.666667,3,c_brig,6.68889,6.525926667,2136,2233.666667,3,c_bren,6.68889,6.5574075,1681,6605,4,c_rema,6.65185,6.37566,2821,4450,7,p_exsp,6.86667,6.60494,698,1031,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.70963,6.493280167,1549.8,3271.266667,5.8,,,,,
