ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
npr-28,1,0.011580776,0.734994895,6,,c_eleg,9.73913,8.972176,2372,9003.2,5,c_brig,9.73913,8.917391667,2510,11937.33333,6,c_bren,9.73913,8.6956525,2124,11353.25,4,c_rema,9.73913,8.847825,2002,5398,4,c_japo,9.26957,8.991305,3180,4856,2,a_lumb,8.3913,8.3913,3995,3995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.436231667,8.802608361,2697.166667,7757.130556,3.666666667,,,,,
arrd-26,2,0.023161552,0.727960476,5,,c_eleg,9.73913,9.29565,1892,4182.5,2,c_brig,9.62609,8.771016667,1491,2459.666667,3,c_bren,9.62609,9.62609,2627,2627,1,c_rema,9.62609,8.84348,528,2554,3,a_lumb,9.62609,8.9456525,805,6139,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.648698,9.096377833,1468.6,3592.433333,2.6,,,,,
bec-1,3,0.034742328,0.724973774,5,,c_eleg,9.62609,9.16087,165,567,2,c_brig,9.38261,8.74348,158,1233.5,4,c_bren,9.62609,9.62609,164,1107.5,4,c_rema,9.62609,8.872051429,211,1318.142857,7,c_japo,9.73913,8.888696,77,207.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.600002,9.058237486,155,886.7085714,4.4,,,,,
zmp-2,4,0.046323104,0.720830349,5,,c_eleg,9.62609,9.23913,189,1071.5,2,c_brig,9.62609,8.779132,120,762.8,5,c_bren,9.62609,9.176813333,1719,2142.666667,3,c_rema,9.62609,9.62609,281,369.5,2,a_lumb,9.62609,8.82029,3115,5381.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.62609,9.128291067,1084.8,1945.56,3,,,,,
aat-1,5,0.05790388,0.710096603,5,,c_eleg,9.73913,9.03913,348,751,2,c_brig,9.73913,9.295653333,149,3356.666667,3,c_bren,9.73913,8.722609,193,9355.3,10,c_rema,9.73913,9.11739,174,4165,2,c_japo,8.85217,8.565215,1168,2054.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.561738,8.947999467,406.4,3936.493333,3.8,,,,,
W02F12.2,6,0.069484655,0.709118252,7,,c_eleg,9.73913,9.73913,1484,1484,1,c_brig,9.62609,9.3413075,1430,1968.5,4,c_bren,9.73913,8.846376667,1239,1913.5,6,c_rema,9.62609,9.62609,1443,1443,1,c_japo,9.62609,8.952175,1302,1743.75,4,p_paci,8.27826,8.27826,1370,1370,1,p_exsp,8.52174,8.46087,2641,3246.333333,3,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.308075714,9.034887024,1558.428571,1881.297619,2.857142857,,,,,
F25D1.5,7,0.081065431,0.707052326,5,,c_eleg,9.62609,9.62609,165,165,1,c_brig,9.62609,9.017395,83,142,2,c_rema,9.62609,9.62609,176,176,1,c_japo,9.62609,9.32174,129,178,3,a_lumb,8.8087,8.64783,1094,2703.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.462612,9.247829,329.4,672.9,1.8,,,,,
srr-4,8,0.092646207,0.698629779,5,,c_eleg,9.62609,9.113045,136,667.5,2,c_brig,9.62609,8.90435,120,139.5,2,c_bren,9.62609,8.924636667,1481,2596,3,c_rema,9.73913,9.68261,1494,2519.5,2,c_japo,9.62609,9.62609,877,877,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.648698,9.250146333,821.6,1359.9,2,,,,,
R17.3,9,0.104226983,0.697914659,7,,c_eleg,9.73913,9.113045,10250,12260.5,2,c_brig,9.26957,8.5826075,4981,5763,4,c_bren,9.73913,8.83768,4848,7694.166667,6,c_rema,9.73913,8.5489125,2489,6248.125,8,p_paci,9.38261,8.895655,3517,3844,2,p_exsp,9.38261,8.695653333,1990,3104,3,a_lumb,8.3913,8.3913,237,237,1,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.37764,8.723550476,4044.571429,5592.970238,3.714285714,,,,,
nhr-120,10,0.115807759,0.691960779,6,6,c_eleg,9.73913,9.3456525,804,1348.5,4,c_brig,9.73913,9.17826125,1067,2279.25,8,c_bren,9.73913,9.3782625,59,1972,4,c_rema,9.73913,9.2029,42,2271.222222,9,c_japo,9.62609,9.139133333,487,2104.666667,3,p_paci,8.4087,8.4087,277,277,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,9.62609,8.83768,819,1239,3,c_brig,8.85217,8.630435,1201,1272.5,2,c_bren,8.85217,8.621735,650,1019,2,c_rema,8.3913,8.3913,638,638,1,c_japo,8.3913,8.3913,306,306,1,p_exsp,8.27826,8.27826,1321,1321,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.498551667,9.108818264,456,1708.773148,4.833333333,8.731881667,8.525118333,822.5,965.9166667,1.666666667
