ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
R06C1.6,1,0.01213445,0.747238197,5,,c_eleg,6.83036,6.609375,434,4926.25,8,c_brig,6.83036,6.6689,3512,6870.166667,6,c_bren,6.83036,6.76161,1370,7930,5,c_rema,6.83036,6.658036,2343,3951,5,c_japo,6.74554,6.59375,1108,1412,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.813396,6.6583342,1753.4,5017.883333,5.2,,,,,
Y70D2A.1,2,0.024268899,0.741065622,6,,c_eleg,6.83036,6.666966,866,7527.6,5,c_brig,6.83036,6.627235,3350,3423,2,c_rema,6.83036,6.83036,3728,6247.333333,3,c_japo,6.83036,6.627235,1283,2163.5,2,p_paci,6.57143,6.57143,8413,8413,1,p_exsp,6.44196,6.44196,1910,1910,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.722471667,6.627531,3258.333333,4947.405556,2.333333333,,,,,
npr-32,3,0.036403349,0.740211391,5,,c_eleg,6.83036,6.540814286,1003,5765.428571,7,c_brig,6.83036,6.6316975,1610,8841.75,4,c_rema,6.83036,6.73326,1404,13758.5,4,c_japo,6.83036,6.67262,4186,6021.333333,3,a_lumb,6.83036,6.627235,3451,6611,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.83036,6.641125357,2330.8,8199.602381,4,,,,,
daf-37,4,0.048537799,0.739969545,6,,c_eleg,6.83036,6.68393,1129,5084.8,5,c_bren,6.65625,6.65625,12686,12686,1,c_rema,6.83036,6.683036,591,3030,5,p_paci,6.83036,6.691966,2076,5549.8,5,p_exsp,6.74554,6.74554,7601,7601,1,a_lumb,6.57143,6.528273333,8180,14963,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74405,6.664832556,5377.166667,8152.433333,3.333333333,,,,,
natc-2,5,0.060672249,0.739967704,5,,c_eleg,6.83036,6.627235,224,1726.5,2,c_brig,6.83036,6.627235,721,1543,2,c_rema,6.83036,6.83036,1833,1833,1,c_japo,6.83036,6.7444225,323,2753.75,4,a_lumb,6.74554,6.658485,2359,3655,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.813396,6.6975475,1092,2302.25,2.2,,,,,
aat-1,6,0.072806698,0.738241627,5,,c_eleg,6.83036,6.700893333,348,1961.333333,3,c_brig,6.83036,6.59375,149,5538.2,5,c_bren,6.83036,6.653771111,193,8214,9,c_rema,6.83036,6.75268,174,1530.4,5,c_japo,6.74554,6.644346667,1763,2512.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.813396,6.669088222,525.4,3951.253333,5,,,,,
col-180,7,0.084941148,0.737830616,5,,c_eleg,6.83036,6.627235,198,227.5,2,c_brig,6.83036,6.619644,207,1081.6,5,c_bren,6.83036,6.78795,253,699.5,2,c_rema,6.83036,6.680806667,188,1415.833333,6,c_japo,6.83036,6.565476667,108,1906,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.83036,6.656222467,190.8,1066.086667,3.6,,,,,
elt-1,8,0.097075598,0.736036839,5,,c_eleg,6.83036,6.700893333,10436,11308.66667,3,c_brig,6.83036,6.59375,10962,18544.8,5,c_bren,6.83036,6.651787778,2945,19454.66667,9,c_japo,6.83036,6.778574,15161,24244.8,5,a_lumb,6.65625,6.65625,5400,5677.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.795538,6.676251022,8980.8,15846.08667,4.8,,,,,
npr-35,9,0.109210047,0.733202373,5,,c_eleg,6.83036,6.743305,359,567.5,2,c_brig,6.74554,6.59375,3116,3751.5,2,c_bren,6.83036,6.83036,4003,4003,1,c_rema,6.83036,6.63616,933,1631,2,c_japo,6.74554,6.658485,6387,6502.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.796432,6.692412,2959.6,3291.1,1.8,,,,,
pkn-1,10,0.121344497,0.732595854,5,,c_eleg,6.83036,6.658036,77,5044,5,c_brig,6.83036,6.662205,421,6699.333333,6,c_bren,6.83036,6.6863875,2906,5749.75,4,c_rema,6.83036,6.83036,217,238.5,2,c_japo,6.65625,6.51339,6021,6569.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.795538,6.6700757,1928.4,4860.25,4,,,,,
